Number of parties: 4
[*] Sample 1103: NULL
[*] Sample 1104: 7
[*] Sample 1105: 9
[*] Sample 1106: NULL
[*] Sample 1107: NULL
[*] Sample 1108: 6
[*] Sample 1109: NULL
[*] Sample 1110: 7
[*] Sample 1111: 6
[*] Sample 1112: NULL
[*] Sample 1113: 5
[*] Sample 1114: NULL
[*] Sample 1115: NULL
[*] Sample 1116: NULL
[*] Sample 1117: 2
[*] Sample 1118: 8
[*] Sample 1119: 8
[*] Sample 1120: NULL
[*] Sample 1121: NULL
[*] Sample 1122: 8
[*] Sample 1123: NULL
[*] Sample 1124: 8
[*] Sample 1125: NULL
[*] Sample 1126: NULL
[*] Sample 1127: 7
[*] Sample 1128: NULL
[*] Sample 1129: 1
[*] Sample 1130: 9
[*] Sample 1131: NULL
[*] Sample 1132: 0
[*] Sample 1133: 7
[*] Sample 1134: NULL
[*] Sample 1135: 6
[*] Sample 1136: 1
[*] Sample 1137: NULL
[*] Sample 1138: 2
[*] Sample 1139: NULL
[*] Sample 1140: 4
[*] Sample 1141: 7
[*] Sample 1142: NULL
[*] Sample 1143: 7
[*] Sample 1144: 0
[*] Sample 1145: NULL
[*] Sample 1146: 8
[*] Sample 1147: 4
[*] Sample 1148: NULL
[*] Sample 1149: NULL
[*] Sample 1150: 5
[*] Sample 1151: 6
[*] Sample 1152: 9
[*] Sample 1153: 1
[*] Sample 1154: NULL
[*] Sample 1155: NULL
[*] Sample 1156: NULL
[*] Sample 1157: 4
[*] Sample 1158: NULL
[*] Sample 1159: 4
[*] Sample 1160: NULL
[*] Sample 1161: 6
[*] Sample 1162: NULL
[*] Sample 1163: 4
[*] Sample 1164: NULL
[*] Sample 1165: 8
[*] Sample 1166: 3
[*] Sample 1167: 9
[*] Sample 1168: 5
[*] Sample 1169: 5
[*] Sample 1170: NULL
[*] Sample 1171: 7
[*] Sample 1172: NULL
[*] Sample 1173: NULL
[*] Sample 1174: 2
[*] Sample 1175: NULL
[*] Sample 1176: NULL
[*] Sample 1177: 2
[*] Sample 1178: NULL
[*] Sample 1179: 1
[*] Sample 1180: NULL
[*] Sample 1181: 8
[*] Sample 1182: 8
[*] Sample 1183: 9
[*] Sample 1184: NULL
[*] Sample 1185: 8
[*] Sample 1186: 5
[*] Sample 1187: NULL
[*] Sample 1188: 0
[*] Sample 1189: 1
[*] Sample 1190: 4
[*] Sample 1191: 7
[*] Sample 1192: 4
[*] Sample 1193: NULL
[*] Sample 1194: 9
[*] Sample 1195: 0
[*] Sample 1196: NULL
[*] Sample 1197: NULL
[*] Sample 1198: 2
[*] Sample 1199: 6
[*] Sample 1200: 3
[*] Sample 1201: 1
[*] Sample 1202: NULL
[*] Sample 1203: 0
[*] Sample 1204: NULL
[*] Sample 1205: 3
[*] Sample 1206: NULL
[*] Sample 1207: 2
[*] Sample 1208: NULL
[*] Sample 1209: NULL
[*] Sample 1210: 2
[*] Sample 1211: NULL
[*] Sample 1212: 6
[*] Sample 1213: 1
[*] Sample 1214: 1
[*] Sample 1215: 3
[*] Sample 1216: NULL
[*] Sample 1217: NULL
[*] Sample 1218: 0
[*] Sample 1219: 2
[*] Sample 1220: NULL
[*] Sample 1221: NULL
[*] Sample 1222: NULL
[*] Sample 1223: 4
[*] Sample 1224: NULL
[*] Sample 1225: 8
[*] Sample 1226: 2
[*] Sample 1227: 2
[*] Sample 1228: NULL
[*] Sample 1229: NULL
[*] Sample 1230: NULL
[*] Sample 1231: 0
[*] Sample 1232: NULL
[*] Sample 1233: NULL
[*] Sample 1234: 5
[*] Sample 1235: NULL
[*] Sample 1236: 1
[*] Sample 1237: 2
[*] Sample 1238: 1
[*] Sample 1239: 3
[*] Sample 1240: NULL
[*] Sample 1241: 7
[*] Sample 1242: NULL
[*] Sample 1243: NULL
[*] Sample 1244: 7
[*] Sample 1245: 2
[*] Sample 1246: 0
[*] Sample 1247: NULL
[*] Sample 1248: NULL
[*] Sample 1249: NULL
[*] Sample 1250: NULL
[*] Sample 1251: NULL
[*] Sample 1252: NULL
[*] Sample 1253: NULL
[*] Sample 1254: 1
[*] Sample 1255: NULL
[*] Sample 1256: NULL
[*] Sample 1257: 1
[*] Sample 1258: NULL
[*] Sample 1259: 8
[*] Sample 1260: NULL
[*] Sample 1261: NULL
[*] Sample 1262: 2
[*] Sample 1263: 6
[*] Sample 1264: 9
[*] Sample 1265: 3
[*] Sample 1266: NULL
[*] Sample 1267: 9
[*] Sample 1268: 8
[*] Sample 1269: NULL
[*] Sample 1270: 9
[*] Sample 1271: 0
[*] Sample 1272: 1
[*] Sample 1273: 6
[*] Sample 1274: 4
[*] Sample 1275: 9
[*] Sample 1276: NULL
[*] Sample 1277: NULL
[*] Sample 1278: NULL
[*] Sample 1279: NULL
[*] Sample 1280: 8
[*] Sample 1281: 5
[*] Sample 1282: NULL
[*] Sample 1283: NULL
[*] Sample 1284: 3
[*] Sample 1285: NULL
[*] Sample 1286: NULL
[*] Sample 1287: NULL
[*] Sample 1288: 8
[*] Sample 1289: 9
[*] Sample 1290: NULL
[*] Sample 1291: NULL
[*] Sample 1292: NULL
[*] Sample 1293: 6
[*] Sample 1294: NULL
[*] Sample 1295: 1
[*] Sample 1296: 6
[*] Sample 1297: 0
[*] Sample 1298: 3
[*] Sample 1299: NULL
[*] Sample 1300: NULL
[*] Sample 1301: 4
[*] Sample 1302: NULL
[*] Sample 1303: NULL
[*] Sample 1304: 9
[*] Sample 1305: NULL
[*] Sample 1306: NULL
[*] Sample 1307: 1
[*] Sample 1308: NULL
[*] Sample 1309: 9
[*] Sample 1310: 7
[*] Sample 1311: NULL
[*] Sample 1312: NULL
[*] Sample 1313: 4
[*] Sample 1314: NULL
[*] Sample 1315: NULL
[*] Sample 1316: 1
[*] Sample 1317: NULL
[*] Sample 1318: NULL
[*] Sample 1319: NULL
[*] Sample 1320: NULL
[*] Sample 1321: 7
[*] Sample 1322: NULL
[*] Sample 1323: 4
[*] Sample 1324: NULL
[*] Sample 1325: NULL
[*] Sample 1326: NULL
[*] Sample 1327: NULL
[*] Sample 1328: NULL
[*] Sample 1329: NULL
[*] Sample 1330: 0
[*] Sample 1331: 8
[*] Sample 1332: NULL
[*] Sample 1333: NULL
[*] Sample 1334: 8
[*] Sample 1335: NULL
[*] Sample 1336: NULL
[*] Sample 1337: NULL
[*] Sample 1338: 1
[*] Sample 1339: 6
[*] Sample 1340: NULL
[*] Sample 1341: NULL
[*] Sample 1342: 4
[*] Sample 1343: NULL
[*] Sample 1344: NULL
[*] Sample 1345: 2
[*] Sample 1346: 6
[*] Sample 1347: NULL
[*] Sample 1348: NULL
[*] Sample 1349: NULL
[*] Sample 1350: NULL
[*] Sample 1351: NULL
[*] Sample 1352: NULL
[*] Sample 1353: NULL
[*] Sample 1354: NULL
[*] Sample 1355: 9
[*] Sample 1356: 1
[*] Sample 1357: NULL
[*] Sample 1358: 1
[*] Sample 1359: NULL
[*] Sample 1360: NULL
[*] Sample 1361: 7
[*] Sample 1362: NULL
[*] Sample 1363: 7
[*] Sample 1364: NULL
[*] Sample 1365: 6
[*] Sample 1366: NULL
[*] Sample 1367: 3
[*] Sample 1368: NULL
[*] Sample 1369: NULL
[*] Sample 1370: 5
[*] Sample 1371: 8
[*] Sample 1372: NULL
[*] Sample 1373: NULL
[*] Sample 1374: NULL
[*] Sample 1375: NULL
[*] Sample 1376: 5
[*] Sample 1377: NULL
[*] Sample 1378: NULL
[*] Sample 1379: NULL
[*] Sample 1380: 9
[*] Sample 1381: NULL
[*] Sample 1382: 4
[*] Sample 1383: 3
[*] Sample 1384: NULL
[*] Sample 1385: NULL
[*] Sample 1386: 7
[*] Sample 1387: 6
[*] Sample 1388: 0
[*] Sample 1389: NULL
[*] Sample 1390: NULL
[*] Sample 1391: 4
[*] Sample 1392: NULL
[*] Sample 1393: NULL
[*] Sample 1394: NULL
[*] Sample 1395: 2
[*] Sample 1396: NULL
[*] Sample 1397: NULL
[*] Sample 1398: 8
[*] Sample 1399: 2
[*] Sample 1400: 6
[*] Sample 1401: 7
[*] Sample 1402: 2
[*] Sample 1403: NULL
[*] Sample 1404: 8
[*] Sample 1405: NULL
[*] Sample 1406: NULL
[*] Sample 1407: 2
[*] Sample 1408: 0
[*] Sample 1409: NULL
[*] Sample 1410: NULL
[*] Sample 1411: NULL
[*] Sample 1412: 2
[*] Sample 1413: NULL
[*] Sample 1414: 9
[*] Sample 1415: 9
[*] Sample 1416: NULL
[*] Sample 1417: 9
[*] Sample 1418: 0
[*] Sample 1419: NULL
[*] Sample 1420: NULL
[*] Sample 1421: NULL
[*] Sample 1422: NULL
[*] Sample 1423: 5
[*] Sample 1424: NULL
[*] Sample 1425: NULL
[*] Sample 1426: NULL
[*] Sample 1427: NULL
[*] Sample 1428: 4
[*] Sample 1429: 9
[*] Sample 1430: 1
[*] Sample 1431: NULL
[*] Sample 1432: 2
[*] Sample 1433: NULL
[*] Sample 1434: NULL
[*] Sample 1435: NULL
[*] Sample 1436: NULL
[*] Sample 1437: NULL
[*] Sample 1438: 0
[*] Sample 1439: NULL
[*] Sample 1440: 9
[*] Sample 1441: 8
[*] Sample 1442: 3
[*] Sample 1443: NULL
[*] Sample 1444: 0
[*] Sample 1445: 0
[*] Sample 1446: NULL
[*] Sample 1447: 5
[*] Sample 1448: 1
[*] Sample 1449: NULL
[*] Sample 1450: 6
[*] Sample 1451: NULL
[*] Sample 1452: NULL
[*] Sample 1453: NULL
[*] Sample 1454: NULL
[*] Sample 1455: NULL
[*] Sample 1456: NULL
[*] Sample 1457: NULL
[*] Sample 1458: NULL
[*] Sample 1459: NULL
[*] Sample 1460: NULL
[*] Sample 1461: 4
[*] Sample 1462: NULL
[*] Sample 1463: NULL
[*] Sample 1464: 3
[*] Sample 1465: NULL
[*] Sample 1466: 0
[*] Sample 1467: NULL
[*] Sample 1468: 0
[*] Sample 1469: 1
[*] Sample 1470: 1
[*] Sample 1471: NULL
[*] Sample 1472: NULL
[*] Sample 1473: 5
[*] Sample 1474: 8
[*] Sample 1475: 6
[*] Sample 1476: NULL
[*] Sample 1477: 7
[*] Sample 1478: NULL
[*] Sample 1479: NULL
[*] Sample 1480: 3
[*] Sample 1481: 9
[*] Sample 1482: NULL
[*] Sample 1483: NULL
[*] Sample 1484: 1
[*] Sample 1485: 2
[*] Sample 1486: NULL
[*] Sample 1487: NULL
[*] Sample 1488: 4
[*] Sample 1489: NULL
[*] Sample 1490: NULL
[*] Sample 1491: 6
[*] Sample 1492: NULL
[*] Sample 1493: 5
[*] Sample 1494: 2
[*] Sample 1495: NULL
[*] Sample 1496: NULL
[*] Sample 1497: NULL
[*] Sample 1498: NULL
[*] Sample 1499: NULL
[*] Sample 1500: NULL
[*] Sample 1501: 9
[*] Sample 1502: NULL
[*] Sample 1503: 3
[*] Sample 1504: 0
[*] Sample 1505: NULL
[*] Sample 1506: 2
[*] Sample 1507: 7
[*] Sample 1508: NULL
[*] Sample 1509: 4
[*] Sample 1510: NULL
[*] Sample 1511: NULL
[*] Sample 1512: 9
[*] Sample 1513: 3
[*] Sample 1514: NULL
[*] Sample 1515: 1
[*] Sample 1516: NULL
[*] Sample 1517: 0
[*] Sample 1518: NULL
[*] Sample 1519: 3
[*] Sample 1520: 7
[*] Sample 1521: NULL
[*] Sample 1522: 9
[*] Sample 1523: NULL
[*] Sample 1524: 7
[*] Sample 1525: NULL
[*] Sample 1526: NULL
[*] Sample 1527: 6
[*] Sample 1528: 1
[*] Sample 1529: 4
[*] Sample 1530: 7
[*] Sample 1531: NULL
[*] Sample 1532: 4
[*] Sample 1533: NULL
[*] Sample 1534: NULL
[*] Sample 1535: 0
[*] Sample 1536: NULL
[*] Sample 1537: 6
[*] Sample 1538: 2
[*] Sample 1539: NULL
[*] Sample 1540: 7
[*] Sample 1541: NULL
[*] Sample 1542: 4
[*] Sample 1543: 7
[*] Sample 1544: NULL
[*] Sample 1545: NULL
[*] Sample 1546: NULL
[*] Sample 1547: NULL
[*] Sample 1548: 1
[*] Sample 1549: 6
[*] Sample 1550: 2
[*] Sample 1551: 7
[*] Sample 1552: NULL
[*] Sample 1553: NULL
[*] Sample 1554: NULL
[*] Sample 1555: NULL
[*] Sample 1556: 8
[*] Sample 1557: 4
[*] Sample 1558: NULL
[*] Sample 1559: NULL
[*] Sample 1560: 8
[*] Sample 1561: 4
[*] Sample 1562: 6
[*] Sample 1563: NULL
[*] Sample 1564: 6
[*] Sample 1565: 0
[*] Sample 1566: 4
[*] Sample 1567: 8
[*] Sample 1568: 8
[*] Sample 1569: NULL
[*] Sample 1570: 0
[*] Sample 1571: 6
[*] Sample 1572: 8
[*] Sample 1573: NULL
[*] Sample 1574: NULL
[*] Sample 1575: NULL
[*] Sample 1576: 7
[*] Sample 1577: 6
[*] Sample 1578: NULL
[*] Sample 1579: NULL
[*] Sample 1580: 6
[*] Sample 1581: NULL
[*] Sample 1582: 1
[*] Sample 1583: NULL
[*] Sample 1584: 8
[*] Sample 1585: 2
[*] Sample 1586: NULL
[*] Sample 1587: 6
[*] Sample 1588: 3
[*] Sample 1589: 0
[*] Sample 1590: NULL
[*] Sample 1591: NULL
[*] Sample 1592: NULL
[*] Sample 1593: 6
[*] Sample 1594: 3
[*] Sample 1595: 7
[*] Sample 1596: NULL
[*] Sample 1597: 9
[*] Sample 1598: 5
[*] Sample 1599: 4
[*] Sample 1600: 3
[*] Sample 1601: NULL
[*] Sample 1602: 6
[*] Sample 1603: NULL
[*] Sample 1604: 2
[*] Sample 1605: NULL
[*] Sample 1606: 7
[*] Sample 1607: NULL
[*] Sample 1608: NULL
[*] Sample 1609: 0
[*] Sample 1610: 0
[*] Sample 1611: NULL
[*] Sample 1612: NULL
[*] Sample 1613: 8
[*] Sample 1614: NULL
[*] Sample 1615: NULL
[*] Sample 1616: NULL
[*] Sample 1617: NULL
[*] Sample 1618: 5
[*] Sample 1619: 0
[*] Sample 1620: 2
[*] Sample 1621: NULL
[*] Sample 1622: 9
[*] Sample 1623: 0
[*] Sample 1624: NULL
[*] Sample 1625: NULL
[*] Sample 1626: NULL
[*] Sample 1627: NULL
[*] Sample 1628: 3
[*] Sample 1629: 5
[*] Sample 1630: 1
[*] Sample 1631: 5
[*] Sample 1632: 6
[*] Sample 1633: 1
[*] Sample 1634: NULL
[*] Sample 1635: NULL
[*] Sample 1636: 4
[*] Sample 1637: NULL
[*] Sample 1638: 3
[*] Sample 1639: NULL
[*] Sample 1640: NULL
[*] Sample 1641: 5
[*] Sample 1642: NULL
[*] Sample 1643: 1
[*] Sample 1644: NULL
[*] Sample 1645: 9
[*] Sample 1646: 1
[*] Sample 1647: 2
[*] Sample 1648: NULL
[*] Sample 1649: NULL
[*] Sample 1650: 1
[*] Sample 1651: NULL
[*] Sample 1652: NULL
[*] Sample 1653: NULL
[*] Sample 1654: 2
[*] Sample 1655: NULL
[*] Sample 1656: NULL
[*] Sample 1657: NULL
[*] Sample 1658: NULL
[*] Sample 1659: 1
[*] Sample 1660: 7
[*] Sample 1661: 9
[*] Sample 1662: NULL
[*] Sample 1663: 9
[*] Sample 1664: NULL
[*] Sample 1665: NULL
[*] Sample 1666: 9
[*] Sample 1667: NULL
[*] Sample 1668: 9
[*] Sample 1669: 8
[*] Sample 1670: 5
[*] Sample 1671: NULL
[*] Sample 1672: 5
[*] Sample 1673: 1
[*] Sample 1674: 1
[*] Sample 1675: 8
[*] Sample 1676: 5
[*] Sample 1677: NULL
[*] Sample 1678: 3
[*] Sample 1679: 2
[*] Sample 1680: NULL
[*] Sample 1681: 7
[*] Sample 1682: NULL
[*] Sample 1683: 3
[*] Sample 1684: 5
[*] Sample 1685: 6
[*] Sample 1686: 6
[*] Sample 1687: NULL
[*] Sample 1688: NULL
[*] Sample 1689: NULL
[*] Sample 1690: 9
[*] Sample 1691: NULL
[*] Sample 1692: 3
[*] Sample 1693: 5
[*] Sample 1694: NULL
[*] Sample 1695: 3
[*] Sample 1696: 2
[*] Sample 1697: 3
[*] Sample 1698: 6
[*] Sample 1699: NULL
[*] Sample 1700: 0
[*] Sample 1701: 4
[*] Sample 1702: 8
[*] Sample 1703: 7
[*] Sample 1704: NULL
[*] Sample 1705: NULL
[*] Sample 1706: NULL
[*] Sample 1707: NULL
[*] Sample 1708: 0
[*] Sample 1709: 9
[*] Sample 1710: NULL
[*] Sample 1711: 2
[*] Sample 1712: 0
[*] Sample 1713: 4
[*] Sample 1714: NULL
[*] Sample 1715: 9
[*] Sample 1716: NULL
[*] Sample 1717: 1
[*] Sample 1718: NULL
[*] Sample 1719: 8
[*] Sample 1720: NULL
[*] Sample 1721: NULL
[*] Sample 1722: NULL
[*] Sample 1723: NULL
[*] Sample 1724: NULL
[*] Sample 1725: NULL
[*] Sample 1726: 0
[*] Sample 1727: NULL
[*] Sample 1728: NULL
[*] Sample 1729: NULL
[*] Sample 1730: 3
[*] Sample 1731: NULL
[*] Sample 1732: NULL
[*] Sample 1733: NULL
[*] Sample 1734: 7
[*] Sample 1735: 4
[*] Sample 1736: 1
[*] Sample 1737: 2
[*] Sample 1738: 2
[*] Sample 1739: NULL
[*] Sample 1740: 3
[*] Sample 1741: NULL
[*] Sample 1742: 3
[*] Sample 1743: 9
[*] Sample 1744: 8
[*] Sample 1745: NULL
[*] Sample 1746: 6
[*] Sample 1747: NULL
[*] Sample 1748: NULL
[*] Sample 1749: 2
[*] Sample 1750: NULL
[*] Sample 1751: NULL
[*] Sample 1752: 5
[*] Sample 1753: NULL
[*] Sample 1754: NULL
[*] Sample 1755: NULL
[*] Sample 1756: 8
[*] Sample 1757: NULL
[*] Sample 1758: 8
[*] Sample 1759: NULL
[*] Sample 1760: 1
[*] Sample 1761: 5
[*] Sample 1762: 0
[*] Sample 1763: 3
[*] Sample 1764: NULL
[*] Sample 1765: NULL
[*] Sample 1766: 1
[*] Sample 1767: 4
[*] Sample 1768: 0
[*] Sample 1769: NULL
[*] Sample 1770: NULL
[*] Sample 1771: NULL
[*] Sample 1772: NULL
[*] Sample 1773: NULL
[*] Sample 1774: 5
[*] Sample 1775: 0
[*] Sample 1776: 7
[*] Sample 1777: 0
[*] Sample 1778: NULL
[*] Sample 1779: NULL
[*] Sample 1780: NULL
[*] Sample 1781: 9
[*] Sample 1782: NULL
[*] Sample 1783: 7
[*] Sample 1784: 7
[*] Sample 1785: 9
[*] Sample 1786: NULL
[*] Sample 1787: 9
[*] Sample 1788: 9
[*] Sample 1789: NULL
[*] Sample 1790: NULL
[*] Sample 1791: NULL
[*] Sample 1792: 7
[*] Sample 1793: 9
[*] Sample 1794: NULL
[*] Sample 1795: 2
[*] Sample 1796: NULL
[*] Sample 1797: 3
[*] Sample 1798: NULL
[*] Sample 1799: 7
[*] Sample 1800: 6
[*] Sample 1801: 9
[*] Sample 1802: NULL
[*] Sample 1803: NULL
[*] Sample 1804: NULL
[*] Sample 1805: 7
[*] Sample 1806: 7
[*] Sample 1807: 0
[*] Sample 1808: 6
[*] Sample 1809: 7
[*] Sample 1810: NULL
[*] Sample 1811: 3
[*] Sample 1812: 6
[*] Sample 1813: NULL
[*] Sample 1814: 7
[*] Sample 1815: NULL
[*] Sample 1816: 4
[*] Sample 1817: 2
[*] Sample 1818: NULL
[*] Sample 1819: 6
[*] Sample 1820: 6
[*] Sample 1821: NULL
[*] Sample 1822: 6
[*] Sample 1823: NULL
[*] Sample 1824: 2
[*] Sample 1825: NULL
[*] Sample 1826: NULL
[*] Sample 1827: NULL
[*] Sample 1828: 3
[*] Sample 1829: 1
[*] Sample 1830: NULL
[*] Sample 1831: 6
[*] Sample 1832: NULL
[*] Sample 1833: NULL
[*] Sample 1834: 1
[*] Sample 1835: NULL
[*] Sample 1836: NULL
[*] Sample 1837: 3
[*] Sample 1838: 0
[*] Sample 1839: NULL
[*] Sample 1840: NULL
[*] Sample 1841: NULL
[*] Sample 1842: 6
[*] Sample 1843: 1
[*] Sample 1844: 1
[*] Sample 1845: NULL
[*] Sample 1846: 3
[*] Sample 1847: 8
[*] Sample 1848: NULL
[*] Sample 1849: NULL
[*] Sample 1850: 5
[*] Sample 1851: 9
[*] Sample 1852: 6
[*] Sample 1853: NULL
[*] Sample 1854: NULL
[*] Sample 1855: 9
[*] Sample 1856: NULL
[*] Sample 1857: NULL
[*] Sample 1858: NULL
[*] Sample 1859: 0
[*] Sample 1860: 5
[*] Sample 1861: 1
[*] Sample 1862: 4
[*] Sample 1863: NULL
[*] Sample 1864: NULL
[*] Sample 1865: NULL
[*] Sample 1866: 5
[*] Sample 1867: NULL
[*] Sample 1868: NULL
[*] Sample 1869: 9
[*] Sample 1870: 0
[*] Sample 1871: NULL
[*] Sample 1872: 4
[*] Sample 1873: NULL
[*] Sample 1874: NULL
[*] Sample 1875: 7
[*] Sample 1876: NULL
[*] Sample 1877: 8
[*] Sample 1878: NULL
[*] Sample 1879: 5
[*] Sample 1880: 0
[*] Sample 1881: 5
[*] Sample 1882: 8
[*] Sample 1883: 9
[*] Sample 1884: 1
[*] Sample 1885: NULL
[*] Sample 1886: NULL
[*] Sample 1887: NULL
[*] Sample 1888: 6
[*] Sample 1889: 6
[*] Sample 1890: 2
[*] Sample 1891: NULL
[*] Sample 1892: 0
[*] Sample 1893: 8
[*] Sample 1894: 9
[*] Sample 1895: NULL
[*] Sample 1896: NULL
[*] Sample 1897: 1
[*] Sample 1898: NULL
[*] Sample 1899: 5
[*] Sample 1900: 8
[*] Sample 1901: 4
[*] Sample 1902: NULL
[*] Sample 1903: 7
[*] Sample 1904: NULL
[*] Sample 1905: 6
[*] Sample 1906: NULL
[*] Sample 1907: 0
[*] Sample 1908: NULL
[*] Sample 1909: NULL
[*] Sample 1910: NULL
[*] Sample 1911: 8
[*] Sample 1912: 8
[*] Sample 1913: NULL
[*] Sample 1914: 8
[*] Sample 1915: NULL
[*] Sample 1916: NULL
[*] Sample 1917: 5
[*] Sample 1918: NULL
[*] Sample 1919: NULL
[*] Sample 1920: NULL
[*] Sample 1921: 6
[*] Sample 1922: 1
[*] Sample 1923: 3
[*] Sample 1924: NULL
[*] Sample 1925: 7
[*] Sample 1926: NULL
[*] Sample 1927: 2
[*] Sample 1928: 1
[*] Sample 1929: 4
[*] Sample 1930: NULL
[*] Sample 1931: 5
[*] Sample 1932: NULL
[*] Sample 1933: NULL
[*] Sample 1934: NULL
[*] Sample 1935: NULL
[*] Sample 1936: 2
[*] Sample 1937: NULL
[*] Sample 1938: NULL
[*] Sample 1939: 1
[*] Sample 1940: NULL
[*] Sample 1941: NULL
[*] Sample 1942: NULL
[*] Sample 1943: 6
[*] Sample 1944: NULL
[*] Sample 1945: NULL
[*] Sample 1946: 8
[*] Sample 1947: NULL
[*] Sample 1948: NULL
[*] Sample 1949: 7
[*] Sample 1950: 7
[*] Sample 1951: 6
[*] Sample 1952: NULL
[*] Sample 1953: 2
[*] Sample 1954: NULL
[*] Sample 1955: NULL
[*] Sample 1956: NULL
[*] Sample 1957: 2
[*] Sample 1958: NULL
[*] Sample 1959: 0
[*] Sample 1960: NULL
[*] Sample 1961: 8
[*] Sample 1962: 3
[*] Sample 1963: NULL
[*] Sample 1964: 9
[*] Sample 1965: 2
[*] Sample 1966: 7
[*] Sample 1967: 5
[*] Sample 1968: NULL
[*] Sample 1969: 6
[*] Sample 1970: 2
[*] Sample 1971: NULL
[*] Sample 1972: 0
[*] Sample 1973: 8
[*] Sample 1974: 6
[*] Sample 1975: 7
[*] Sample 1976: 3
[*] Sample 1977: NULL
[*] Sample 1978: 4
[*] Sample 1979: NULL
[*] Sample 1980: NULL
[*] Sample 1981: 6
[*] Sample 1982: 5
[*] Sample 1983: 4
[*] Sample 1984: NULL
[*] Sample 1985: NULL
[*] Sample 1986: 1
[*] Sample 1987: 0
[*] Sample 1988: 1
[*] Sample 1989: NULL
[*] Sample 1990: 4
[*] Sample 1991: 2
[*] Sample 1992: NULL
[*] Sample 1993: NULL
[*] Sample 1994: 5
[*] Sample 1995: NULL
[*] Sample 1996: 6
[*] Sample 1997: NULL
[*] Sample 1998: NULL
[*] Sample 1999: 3
[*] Sample 2000: NULL
[*] Sample 2001: NULL
[*] Sample 2002: NULL
[*] Sample 2003: 5
[*] Sample 2004: NULL
[*] Sample 2005: 4
[*] Sample 2006: NULL
[*] Sample 2007: NULL
[*] Sample 2008: NULL
[*] Sample 2009: 9
[*] Sample 2010: 1
[*] Sample 2011: NULL
[*] Sample 2012: 4
[*] Sample 2013: 1
[*] Sample 2014: NULL
[*] Sample 2015: NULL
[*] Sample 2016: 2
[*] Sample 2017: NULL
[*] Sample 2018: NULL
[*] Sample 2019: 9
[*] Sample 2020: 3
[*] Sample 2021: NULL
[*] Sample 2022: 4
[*] Sample 2023: NULL
[*] Sample 2024: 9
[*] Sample 2025: NULL
[*] Sample 2026: NULL
[*] Sample 2027: 1
[*] Sample 2028: NULL
[*] Sample 2029: 5
[*] Sample 2030: 5
[*] Sample 2031: 3
[*] Sample 2032: 3
[*] Sample 2033: 0
[*] Sample 2034: NULL
[*] Sample 2035: NULL
[*] Sample 2036: NULL
[*] Sample 2037: NULL
[*] Sample 2038: 8
[*] Sample 2039: 6
[*] Sample 2040: 4
[*] Sample 2041: NULL
[*] Sample 2042: NULL
[*] Sample 2043: 8
[*] Sample 2044: NULL
[*] Sample 2045: 3
[*] Sample 2046: 4
[*] Sample 2047: NULL
[*] Sample 2048: 7
[*] Sample 2049: 9
[*] Sample 2050: 8
[*] Sample 2051: 1
[*] Sample 2052: 4
[*] Sample 2053: 9
[*] Sample 2054: 9
[*] Sample 2055: 2
[*] Sample 2056: 8
[*] Sample 2057: NULL
[*] Sample 2058: NULL
[*] Sample 2059: 7
[*] Sample 2060: NULL
[*] Sample 2061: 0
[*] Sample 2062: NULL
[*] Sample 2063: NULL
[*] Sample 2064: NULL
[*] Sample 2065: 3
[*] Sample 2066: 6
[*] Sample 2067: NULL
[*] Sample 2068: NULL
[*] Sample 2069: 3
[*] Sample 2070: 9
[*] Sample 2071: NULL
[*] Sample 2072: NULL
[*] Sample 2073: NULL
[*] Sample 2074: NULL
[*] Sample 2075: NULL
[*] Sample 2076: 3
[*] Sample 2077: NULL
[*] Sample 2078: NULL
[*] Sample 2079: 6
[*] Sample 2080: NULL
[*] Sample 2081: NULL
[*] Sample 2082: 8
[*] Sample 2083: NULL
[*] Sample 2084: 4
[*] Sample 2085: 2
[*] Sample 2086: 3
[*] Sample 2087: 0
[*] Sample 2088: 9
[*] Sample 2089: 9
[*] Sample 2090: NULL
[*] Sample 2091: NULL
[*] Sample 2092: NULL
[*] Sample 2093: NULL
[*] Sample 2094: 9
[*] Sample 2095: NULL
[*] Sample 2096: 0
[*] Sample 2097: NULL
[*] Sample 2098: NULL
[*] Sample 2099: NULL
[*] Sample 2100: 5
[*] Sample 2101: 2
[*] Sample 2102: NULL
[*] Sample 2103: NULL
[*] Sample 2104: NULL
[*] Sample 2105: NULL
[*] Sample 2106: 2
[*] Sample 2107: 0
[*] Sample 2108: 2
[*] Sample 2109: 5
[*] Sample 2110: 2
[*] Sample 2111: NULL
[*] Sample 2112: 2
[*] Sample 2113: 5
[*] Sample 2114: 5
[*] Sample 2115: NULL
[*] Sample 2116: NULL
[*] Sample 2117: NULL
[*] Sample 2118: 0
[*] Sample 2119: NULL
[*] Sample 2120: 4
[*] Sample 2121: NULL
[*] Sample 2122: NULL
[*] Sample 2123: NULL
[*] Sample 2124: 4
[*] Sample 2125: 4
[*] Sample 2126: NULL
[*] Sample 2127: NULL
[*] Sample 2128: NULL
[*] Sample 2129: NULL
[*] Sample 2130: NULL
[*] Sample 2131: NULL
[*] Sample 2132: 7
[*] Sample 2133: 2
[*] Sample 2134: NULL
[*] Sample 2135: NULL
[*] Sample 2136: NULL
[*] Sample 2137: 1
[*] Sample 2138: NULL
